policy,network,seed,rmse_total,iae_total,violation_pct,violation_mag,transmissions,bytes_sent,energy_mj,channel_loss_pct,congestion_drops,avg_aoi,max_aoi,fairness,rmse_temperature,rmse_humidity,rmse_co2,rmse_soil_moisture
cvoi,congested,2041,0.09962992328026765,30.5508335380921,11.38888888888889,2.041007322495428,719,12930,1659.6,23.504867872044507,718,2.1215277777777777,7.0,0.9794449344029782,0.31074583279840484,0.02326365457289304,0.028918139087737424,0.0355920666620353
periodic_all,congested,2042,0.1418536377529585,46.028324427841376,11.666666666666666,2.359331998783232,720,12960,1663.2,25.694444444444443,720,90.91875,360.0,0.5074095647060212,0.31300760741037503,0.021846908318932795,0.02858465151081562,0.20397538377171065
round_robin,congested,2042,0.10100906766393339,30.423503376642564,11.666666666666666,4.274857010538704,720,12960,1663.2,25.694444444444443,720,2.33125,11.0,0.9974457237199349,0.32379654419167897,0.0227112844224587,0.025901454617834142,0.03162698742376174
error_trigger,congested,2042,0.09785313552082703,30.232135866820474,11.666666666666666,2.359331998783232,720,12894,1655.28,25.694444444444443,720,4.4625,42.0,0.8375294033441295,0.31300760741037503,0.02301892994012009,0.025730188776272724,0.02965581595654029
aoi,congested,2042,0.09800433093994596,29.90832642777215,12.222222222222221,2.6860057956028967,720,12966,1663.9199999999998,25.694444444444443,718,1.9875,8.0,0.9973247342840618,0.3138354628924651,0.02245581002091841,0.02585665999087899,0.029869390855521327
risk,congested,2042,0.1391075582454181,42.34215076491297,10.277777777777779,1.9105335259803096,209,3724,554.88,20.574162679425836,0,94.67291666666667,360.0,0.5514461872638347,0.2921878791544318,0.08960115688418356,0.02858465151081562,0.1460565454322414
cvoi,congested,2042,0.09710871169721204,29.789690500463273,11.38888888888889,2.024665135106477,719,12938,1660.56,25.591098748261473,718,2.1569444444444446,8.0,0.9790299691200698,0.3098195856180662,0.02240220405482242,0.026241463710876895,0.029971593405082632
periodic_all,congested,2043,0.15008516957858592,48.47898405057269,10.555555555555555,2.449300433133973,720,12960,1663.2,25.97222222222222,720,90.92638888888888,360.0,0.5074941897796195,0.3117349351334169,0.022203801395216417,0.04589407524587358,0.22050786653983676
round_robin,congested,2043,0.10096201033847939,30.420093933705605,13.88888888888889,4.1249895071003335,720,12960,1663.2,25.97222222222222,720,2.3312500000000003,9.0,0.9976138424113293,0.32519337595111397,0.022608157488352737,0.02499848870882002,0.031048019205630766
error_trigger,congested,2043,0.09733913176086874,29.982733172603616,10.555555555555555,2.449300433133973,720,12820,1646.3999999999999,25.97222222222222,720,4.518055555555556,38.0,0.7852607527999886,0.3117349351334169,0.023118956281077612,0.022912966897699703,0.03158966873128072
aoi,congested,2043,0.09712693970251972,29.730817454419125,12.222222222222221,2.373123701823111,720,12978,1665.36,25.97222222222222,718,2.015277777777778,8.0,0.9980833811979185,0.310641034690578,0.022441134755488885,0.024315475746986073,0.031110113617025915
risk,congested,2043,0.13748504159915076,41.475431561348174,10.833333333333334,2.25799278874396,209,3728,555.3599999999999,23.923444976076556,0,84.58125,360.0,0.5596549107464716,0.2948665325983522,0.06918549635624782,0.031658316403638594,0.1542298210383644
cvoi,congested,2043,0.09755787911173361,29.947323852915783,12.222222222222221,2.2605703908135224,718,12888,1654.56,25.766016713091922,718,2.142361111111111,7.0,0.9806771901622695,0.3113656804015782,0.02252954137369505,0.024619198171115707,0.0317170965005455
periodic_all,congested,2044,0.1078543837018473,33.672500185714014,11.38888888888889,1.96478339100925,720,12960,1663.2,23.47222222222222,720,90.91736111111112,360.0,0.5073941778849632,0.309936862096658,0.020713642038740997,0.027708748545176777,0.0730582821268134
round_robin,congested,2044,0.09856388592902018,30.143358369334084,11.38888888888889,2.590049265864186,720,12960,1663.2,23.47222222222222,720,2.2555555555555555,12.0,0.9960954997283415,0.3152967631532147,0.02134829372913305,0.023332778110910727,0.03427770872282227
error_trigger,congested,2044,0.09696331371739811,30.03332939501543,11.38888888888889,1.96478339100925,720,12754,1638.48,23.47222222222222,720,4.732638888888889,36.0,0.7650053581724567,0.309936862096658,0.020319780071273764,0.024751238530631908,0.032845374171028736
aoi,congested,2044,0.09790213162611307,30.021521501913824,11.666666666666666,2.538205626553737,720,12962,1663.44,23.47222222222222,718,1.9520833333333334,9.0,0.9980756492609849,0.31385714097290196,0.020766234956466574,0.023960651740550714,0.033024498834533
risk,congested,2044,0.10947423586548813,32.857356857380644,10.833333333333334,1.842159374596048,194,3492,527.04,26.288659793814432,0,136.58194444444445,360.0,0.7632509548820159,0.2963045513913042,0.04082536139865818,0.027708748545176777,0.0730582821268134
cvoi,congested,2044,0.09671244760016812,29.8537693938548,10.833333333333334,1.9718646536443645,718,12910,1657.2,23.398328690807798,718,2.1527777777777777,9.0,0.97674116053045,0.31055379836369934,0.020683774813381555,0.02357832116263045,0.03203389606096105
periodic_all,congested,2045,0.18439611264082165,61.196950269858924,10.555555555555555,2.07268557433769,720,12960,1663.2,26.52777777777778,720,90.94305555555556,360.0,0.5076788287741519,0.30987048958969654,0.021466828328725297,0.028903669768518287,0.37734346287634646
round_robin,congested,2045,0.10130413216472942,30.517782821835503,13.055555555555555,4.310966557683766,720,12960,1663.2,26.52777777777778,720,2.379861111111111,11.0,0.9983879512529832,0.326126063646888,0.02203471616289805,0.02464608466142665,0.03240966418770497
error_trigger,congested,2045,0.09643584683898102,29.62917420140908,10.555555555555555,2.07268557433769,720,12834,1648.08,26.52777777777778,720,4.595138888888888,28.0,0.8385707879026789,0.3098519952410127,0.020859706643962368,0.02390204835329591,0.031129637117653094
aoi,congested,2045,0.09786371723557757,29.861426267714766,12.5,2.495747642019995,720,12972,1664.6399999999999,26.52777777777778,718,2.040277777777778,8.0,0.9986177362748407,0.31337287158291616,0.02175136158531701,0.024106782125307463,0.03222385364876969
risk,congested,2045,0.14412004546410095,44.28447681981015,11.38888888888889,2.2637028822177934,226,4002,588.24,26.106194690265486,0,94.11319444444445,360.0,0.5453800265482561,0.29836531485196466,0.09303954583220186,0.028903669768518287,0.15617165140371903
cvoi,congested,2045,0.09683560163068489,29.68077336125607,10.555555555555555,2.081873939547469,720,12916,1657.9199999999998,26.52777777777778,718,2.2131944444444445,7.0,0.9801325928299442,0.3094036874714355,0.02182814271032186,0.024282306837014767,0.03182826950396743
